state,stateid,centre,centreid,year,month,item,item_code,unit,cpi,price
MAHARASHTRA,27,Pune,272254,2017,7,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Pune,272254,2017,8,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Pune,272254,2017,9,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Pune,272254,2015,6,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Pune,272254,2015,7,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Pune,272254,2015,8,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Pune,272254,2017,3,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Pune,272254,2017,4,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Pune,272254,2017,5,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Pune,272254,2014,8,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2014,9,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2014,10,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2015,9,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2015,10,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2015,11,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2015,12,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2016,1,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2016,2,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2016,3,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2016,4,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2016,5,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2016,6,cigarette,1340,10,iw,50
MAHARASHTRA,27,Pune,272254,2014,11,cigarette,1340,10,iw,47
MAHARASHTRA,27,Pune,272254,2014,12,cigarette,1340,10,iw,47
MAHARASHTRA,27,Pune,272254,2015,1,cigarette,1340,10,iw,47
MAHARASHTRA,27,Pune,272254,2015,2,cigarette,1340,10,iw,47
MAHARASHTRA,27,Pune,272254,2015,3,cigarette,1340,10,iw,47
MAHARASHTRA,27,Pune,272254,2015,4,cigarette,1340,10,iw,47
MAHARASHTRA,27,Pune,272254,2015,5,cigarette,1340,10,iw,47
MAHARASHTRA,27,Pune,272254,2014,1,cigarette,1340,10,iw,45
MAHARASHTRA,27,Pune,272254,2014,2,cigarette,1340,10,iw,45
MAHARASHTRA,27,Pune,272254,2014,3,cigarette,1340,10,iw,45
MAHARASHTRA,27,Pune,272254,2014,4,cigarette,1340,10,iw,45
MAHARASHTRA,27,Pune,272254,2014,5,cigarette,1340,10,iw,45
MAHARASHTRA,27,Pune,272254,2014,6,cigarette,1340,10,iw,45
MAHARASHTRA,27,Pune,272254,2014,7,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Chindwara,234434,2017,8,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Chindwara,234434,2017,9,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Chindwara,234434,2017,10,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Chindwara,234434,2017,11,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Chindwara,234434,2017,12,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Chindwara,234434,2018,1,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Chindwara,234434,2018,2,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Chindwara,234434,2018,3,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Jabalpur,234383,2017,8,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Jabalpur,234383,2017,9,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Jabalpur,234383,2017,10,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Jabalpur,234383,2017,11,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Jabalpur,234383,2017,12,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Jabalpur,234383,2018,1,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Jabalpur,234383,2018,2,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Jabalpur,234383,2018,3,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Chindwara,234434,2015,12,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,1,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,2,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,3,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,4,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,5,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,6,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,7,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,8,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,9,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,10,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,11,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2016,12,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2017,6,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2017,7,cigarette,1340,10,iw,51.75
MADHYA PRADESH,23,Chindwara,234434,2015,6,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2015,7,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2015,8,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2015,9,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2015,10,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2015,11,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2017,1,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2017,2,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2017,3,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2017,4,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2017,5,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,1,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,2,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,3,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,4,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,5,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,6,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,7,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,8,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,9,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,10,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,11,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2016,12,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2017,1,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2017,2,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2017,3,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2017,4,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2017,5,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2017,6,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Jabalpur,234383,2017,7,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Chindwara,234434,2014,8,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2014,9,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2014,10,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2014,11,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2014,12,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2015,1,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2015,2,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2015,3,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2015,4,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Chindwara,234434,2015,5,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Jabalpur,234383,2014,8,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2014,9,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2014,10,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2014,11,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2014,12,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,1,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,2,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,3,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,4,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,5,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,6,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,7,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,8,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,9,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,10,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,11,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Jabalpur,234383,2015,12,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Chindwara,234434,2014,6,cigarette,1340,10,iw,46
MADHYA PRADESH,23,Chindwara,234434,2014,7,cigarette,1340,10,iw,46
MADHYA PRADESH,23,Chindwara,234434,2014,3,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Chindwara,234434,2014,4,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Chindwara,234434,2014,5,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Jabalpur,234383,2014,4,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Jabalpur,234383,2014,5,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Jabalpur,234383,2014,6,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Jabalpur,234383,2014,7,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Chindwara,234434,2014,1,cigarette,1340,10,iw,39
MADHYA PRADESH,23,Chindwara,234434,2014,2,cigarette,1340,10,iw,39
MADHYA PRADESH,23,Jabalpur,234383,2014,1,cigarette,1340,10,iw,39
MADHYA PRADESH,23,Jabalpur,234383,2014,2,cigarette,1340,10,iw,39
MADHYA PRADESH,23,Jabalpur,234383,2014,3,cigarette,1340,10,iw,39
GUJARAT,24,Ahmedabad,24171,2017,8,cigarette,1340,10,iw,64.69
GUJARAT,24,Ahmedabad,24171,2017,9,cigarette,1340,10,iw,64.69
GUJARAT,24,Ahmedabad,24171,2017,10,cigarette,1340,10,iw,64.69
GUJARAT,24,Ahmedabad,24171,2017,11,cigarette,1340,10,iw,64.69
GUJARAT,24,Ahmedabad,24171,2017,12,cigarette,1340,10,iw,64.69
GUJARAT,24,Ahmedabad,24171,2018,1,cigarette,1340,10,iw,64.69
GUJARAT,24,Ahmedabad,24171,2018,2,cigarette,1340,10,iw,64.69
GUJARAT,24,Ahmedabad,24171,2018,3,cigarette,1340,10,iw,64.69
GUJARAT,24,Ahmedabad,24171,2015,12,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,1,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,2,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,3,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,4,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,5,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,6,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,7,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,8,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,9,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,10,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,11,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2016,12,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2017,1,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2017,2,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2017,3,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2017,4,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2017,5,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2017,6,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2017,7,cigarette,1340,10,iw,51.75
GUJARAT,24,Ahmedabad,24171,2015,9,cigarette,1340,10,iw,50.67
GUJARAT,24,Ahmedabad,24171,2015,10,cigarette,1340,10,iw,50.67
GUJARAT,24,Ahmedabad,24171,2015,11,cigarette,1340,10,iw,50.67
GUJARAT,24,Ahmedabad,24171,2014,8,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2014,9,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2014,10,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2014,11,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2014,12,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2015,1,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2015,2,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2015,3,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2015,4,cigarette,1340,10,iw,48
GUJARAT,24,Ahmedabad,24171,2015,5,cigarette,1340,10,iw,47
GUJARAT,24,Ahmedabad,24171,2015,6,cigarette,1340,10,iw,47
GUJARAT,24,Ahmedabad,24171,2015,7,cigarette,1340,10,iw,47
GUJARAT,24,Ahmedabad,24171,2015,8,cigarette,1340,10,iw,47
GUJARAT,24,Ahmedabad,24171,2014,1,cigarette,1340,10,iw,39
GUJARAT,24,Ahmedabad,24171,2014,2,cigarette,1340,10,iw,39
GUJARAT,24,Ahmedabad,24171,2014,3,cigarette,1340,10,iw,39
GUJARAT,24,Ahmedabad,24171,2014,4,cigarette,1340,10,iw,39
GUJARAT,24,Ahmedabad,24171,2014,5,cigarette,1340,10,iw,39
GUJARAT,24,Ahmedabad,24171,2014,6,cigarette,1340,10,iw,39
GUJARAT,24,Ahmedabad,24171,2014,7,cigarette,1340,10,iw,39
CHHATISGARH,22,Bhilai,221101,2017,9,cigarette,1340,10,iw,64.69
CHHATISGARH,22,Bhilai,221101,2017,10,cigarette,1340,10,iw,64.69
CHHATISGARH,22,Bhilai,221101,2017,11,cigarette,1340,10,iw,64.69
CHHATISGARH,22,Bhilai,221101,2017,12,cigarette,1340,10,iw,64.69
CHHATISGARH,22,Bhilai,221101,2018,1,cigarette,1340,10,iw,64.69
CHHATISGARH,22,Bhilai,221101,2018,2,cigarette,1340,10,iw,64.69
CHHATISGARH,22,Bhilai,221101,2018,3,cigarette,1340,10,iw,64.69
CHHATISGARH,22,Bhilai,221101,2016,1,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,2,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,3,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,4,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,5,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,6,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,7,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,8,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,9,cigarette,1340,10,iw,53.91
CHHATISGARH,22,Bhilai,221101,2016,10,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2016,11,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2016,12,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2017,1,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2017,2,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2017,3,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2017,4,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2017,5,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2017,6,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2017,7,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2017,8,cigarette,1340,10,iw,51.75
CHHATISGARH,22,Bhilai,221101,2015,1,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,2,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,3,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,4,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,5,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,6,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,7,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,8,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,9,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,10,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,11,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2015,12,cigarette,1340,10,iw,50
CHHATISGARH,22,Bhilai,221101,2014,10,cigarette,1340,10,iw,45
CHHATISGARH,22,Bhilai,221101,2014,11,cigarette,1340,10,iw,45
CHHATISGARH,22,Bhilai,221101,2014,12,cigarette,1340,10,iw,45
CHHATISGARH,22,Bhilai,221101,2014,9,cigarette,1340,10,iw,40
CHHATISGARH,22,Bhilai,221101,2014,6,cigarette,1340,10,iw,39.5
CHHATISGARH,22,Bhilai,221101,2014,7,cigarette,1340,10,iw,39.5
CHHATISGARH,22,Bhilai,221101,2014,8,cigarette,1340,10,iw,39.5
CHHATISGARH,22,Bhilai,221101,2014,1,cigarette,1340,10,iw,39
CHHATISGARH,22,Bhilai,221101,2014,2,cigarette,1340,10,iw,39
CHHATISGARH,22,Bhilai,221101,2014,3,cigarette,1340,10,iw,39
CHHATISGARH,22,Bhilai,221101,2014,4,cigarette,1340,10,iw,39
CHHATISGARH,22,Bhilai,221101,2014,5,cigarette,1340,10,iw,39
ANDHRA PRADESH,28,Godavarikhani,28231,2018,3,cigarette,1340,10,iw,70
ANDHRA PRADESH,28,Godavarikhani,28231,2017,9,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Godavarikhani,28231,2017,10,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Godavarikhani,28231,2017,11,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Godavarikhani,28231,2017,12,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Godavarikhani,28231,2018,1,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Godavarikhani,28231,2018,2,cigarette,1340,10,iw,63.75
KARNATAKA,29,Hubli Dharwar,29282,2017,9,cigarette,1340,10,iw,63.75
KARNATAKA,29,Hubli Dharwar,29282,2017,10,cigarette,1340,10,iw,63.75
KARNATAKA,29,Hubli Dharwar,29282,2017,11,cigarette,1340,10,iw,63.75
KARNATAKA,29,Hubli Dharwar,29282,2017,12,cigarette,1340,10,iw,63.75
KARNATAKA,29,Hubli Dharwar,29282,2018,1,cigarette,1340,10,iw,63.75
KARNATAKA,29,Hubli Dharwar,29282,2018,2,cigarette,1340,10,iw,63.75
KARNATAKA,29,Hubli Dharwar,29282,2018,3,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Godavarikhani,28231,2016,2,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,3,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,4,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,5,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,6,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,7,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,8,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,9,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,10,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,11,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2016,12,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2017,1,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2017,2,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2017,3,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2017,4,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2017,5,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2017,6,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2017,7,cigarette,1340,10,iw,60.56
ANDHRA PRADESH,28,Godavarikhani,28231,2017,8,cigarette,1340,10,iw,60.56
KARNATAKA,29,Hubli Dharwar,29282,2015,5,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2015,6,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2015,7,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2015,8,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2015,9,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2015,10,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2015,11,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2015,12,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2016,1,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2016,2,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2016,3,cigarette,1340,10,iw,53.9
KARNATAKA,29,Hubli Dharwar,29282,2016,4,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2016,5,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2016,6,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2016,7,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2016,8,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2016,9,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2016,10,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2016,11,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2016,12,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2017,1,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2017,2,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2017,3,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2017,4,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2017,5,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2017,6,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2017,7,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2017,8,cigarette,1340,10,iw,53.13
KARNATAKA,29,Hubli Dharwar,29282,2015,2,cigarette,1340,10,iw,50
KARNATAKA,29,Hubli Dharwar,29282,2015,3,cigarette,1340,10,iw,50
KARNATAKA,29,Hubli Dharwar,29282,2015,4,cigarette,1340,10,iw,50
ANDHRA PRADESH,28,Godavarikhani,28231,2014,10,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2014,11,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2014,12,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,1,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,2,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,3,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,4,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,5,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,6,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,7,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,8,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,9,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,10,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,11,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2015,12,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Godavarikhani,28231,2016,1,cigarette,1340,10,iw,47
KARNATAKA,29,Hubli Dharwar,29282,2014,9,cigarette,1340,10,iw,47
KARNATAKA,29,Hubli Dharwar,29282,2014,10,cigarette,1340,10,iw,46
KARNATAKA,29,Hubli Dharwar,29282,2014,11,cigarette,1340,10,iw,46
KARNATAKA,29,Hubli Dharwar,29282,2014,12,cigarette,1340,10,iw,46
KARNATAKA,29,Hubli Dharwar,29282,2015,1,cigarette,1340,10,iw,46
